google_index,page_rank,domain_age,nb_hyperlinks,nb_qm,domain_in_title,nb_eq,length_hostname,longest_word_path,tld_in_subdomain,ratio_digits_host,nb_www,ip,shortest_word_host,ratio_digits_url,nb_slash,length_url,longest_words_raw,prefix_suffix,nb_dots,phish_hints,ratio_extHyperlinks,status
1,0,243,57,0,1,0,18,32,0,0.0,1,1,3,0.230769231,7,91,32,1,2,3,0.0,1
0,6,4156,77,0,1,0,18,7,0,0.0,1,0,3,0.0,5,51,10,0,2,0,0.25974026,0
1,6,920,57,0,0,0,7,9,0,0.0,0,0,4,0.08,3,25,9,0,1,0,0.087719298,1
1,1,1950,47,0,1,0,34,0,0,0.0,0,0,11,0.0,3,43,18,0,2,1,1.0,1
1,0,-1,4,0,1,0,22,32,0,0.0,0,1,15,0.179245283,8,106,32,1,3,4,0.0,1
1,1,3674,158,0,0,0,13,5,0,0.0,1,0,3,0.0,3,35,6,0,3,0,0.0696202529999999,0
0,0,177,0,0,1,0,19,6,0,0.052631579,0,0,4,0.03030303,3,33,10,0,2,0,0.0,1
1,5,-1,76,0,1,0,5,11,0,0.0,0,0,2,0.208333333,3,24,11,0,1,1,0.513157895,1
1,4,7591,47,0,1,0,21,11,0,0.0,1,0,3,0.0,5,103,13,0,3,0,0.191489362,0
0,5,7298,209,0,1,0,24,0,0,0.0,0,0,8,0.0,3,33,11,0,2,0,0.330143541,0
1,1,2554,27,0,1,0,18,16,0,0.0,0,0,14,0.016949153,6,59,16,0,2,1,0.074074074,1
0,3,6529,70,0,1,0,14,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.157142857,0
0,3,3108,51,0,0,0,10,7,0,0.0,0,0,7,0.011764706,4,85,7,0,1,0,0.333333333,0
1,5,7295,14,0,1,0,31,0,0,0.0,0,0,8,0.0,2,38,18,0,2,0,0.928571429,1
0,6,8045,62,0,1,0,20,8,0,0.0,1,0,3,0.0,5,50,12,0,3,0,0.129032258,0
0,3,4275,9,0,1,0,14,9,0,0.0,1,0,3,0.0,4,39,9,0,3,0,0.5555555560000001,1
0,8,7447,187,0,1,0,24,0,0,0.083333333,0,0,9,0.0606060609999999,3,33,10,0,2,0,0.6737967909999999,0
1,0,244,57,0,1,0,14,32,0,0.0,0,1,10,0.215909091,8,88,32,1,1,3,0.0,1
1,4,6070,26,0,0,0,28,8,0,0.0,0,0,8,0.093023256,5,86,15,1,3,2,0.461538462,1
1,0,-1,31,0,1,1,14,15,0,0.0,1,1,3,0.343283582,3,134,15,0,4,1,0.516129032,1
1,0,5,0,0,1,0,20,0,0,0.0,0,0,3,0.0,3,28,12,1,1,0,0.0,1
0,5,5309,94,0,1,0,19,18,0,0.0,1,0,3,0.0,3,50,18,0,3,0,0.063829787,0
0,2,2308,84,0,1,0,19,0,0,0.0,1,0,3,0.0,2,26,11,0,2,0,0.452380952,0
0,0,1971,8,0,0,0,16,7,0,0.0,1,0,3,0.0,6,57,9,0,3,3,0.0,1
1,1,724,3,0,1,0,17,0,0,0.235294118,0,0,4,0.153846154,3,26,4,1,2,0,0.0,1
1,6,10605,158,0,0,0,13,6,0,0.0,1,0,3,0.090909091,5,44,6,0,2,0,0.132911392,0
0,5,4489,96,0,1,0,18,14,0,0.0,1,0,3,0.0,4,74,14,0,2,0,0.0625,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.119047619,4,126,17,1,4,0,0.0,1
0,5,7533,15,0,1,0,20,0,0,0.0,0,0,5,0.0,2,27,5,0,2,0,0.0,0
0,4,8329,71,0,1,0,23,9,0,0.0,1,0,3,0.0,8,88,15,0,3,1,0.070422535,0
0,7,4549,171,0,1,0,20,11,0,0.0,1,1,3,0.108433735,4,83,12,0,2,0,0.175438596,0
1,0,4003,4,1,1,3,50,17,1,0.0,0,1,3,0.125984252,4,127,17,1,4,0,0.0,1
1,0,431,13,0,1,0,27,8,0,0.0,0,0,23,0.0,9,72,23,0,1,0,0.153846154,1
1,0,35,183,1,1,0,21,123,0,0.0,1,1,3,0.487951807,4,166,123,0,3,0,0.8852459020000001,1
0,4,4706,199,0,0,0,13,3,0,0.076923077,1,0,3,0.0384615379999999,4,26,5,0,2,0,0.216080402,0
0,3,8590,163,0,0,0,19,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.564417178,0
1,3,5198,64,0,1,0,18,6,0,0.0,1,0,3,0.0,5,66,10,1,3,0,0.015625,0
1,0,1500,13,1,1,2,14,40,0,0.0,0,1,10,0.270440252,8,159,40,0,2,0,0.076923077,1
1,2,1496,84,0,0,0,13,5,0,0.0,0,0,9,0.0,5,32,9,0,1,0,0.035714286,1
1,2,5767,30,0,1,0,23,32,0,0.0,0,1,19,0.324675325,5,77,32,0,1,0,0.033333333,1
1,0,3993,51,1,1,3,42,17,1,0.0,0,1,3,0.084033613,5,119,17,0,4,0,0.0,1
1,2,189,0,0,1,0,30,0,0,0.2,0,0,6,0.153846154,3,39,9,1,2,0,0.0,1
0,0,1601,162,0,1,0,26,0,0,0.0,0,0,9,0.0,3,35,10,1,2,0,0.0123456789999999,1
0,0,3100,110,0,1,0,29,0,0,0.034482759,0,0,11,0.027027027,3,37,13,0,2,0,0.081818182,0
0,3,2575,131,0,1,0,13,0,0,0.0,0,0,6,0.0,3,22,6,0,2,0,0.198473282,0
1,0,23,0,1,1,4,15,31,0,0.0,0,0,11,0.122699387,8,163,31,1,1,2,0.0,1
1,4,-1,0,0,1,0,26,9,0,0.0,0,0,9,0.210526316,7,76,10,0,4,0,0.0,0
0,5,9690,89,0,1,0,20,7,0,0.0,1,0,3,0.1,4,40,12,0,2,0,0.101123596,0
0,7,5484,168,0,1,0,12,8,0,0.0,0,0,8,0.150943396,7,53,8,0,1,0,0.19047619,0
0,5,5097,111,0,0,0,19,10,0,0.0,1,0,3,0.0,6,71,11,0,2,0,0.027027027,0
0,5,2704,26,0,1,0,14,0,0,0.0,0,0,11,0.0,3,23,11,0,1,0,0.307692308,0
1,2,560,0,0,1,0,17,0,0,0.0,0,0,3,0.0,3,26,5,1,2,0,0.0,1
1,5,7295,10,0,1,0,23,0,0,0.0,0,0,8,0.0,2,30,10,0,2,0,0.9,1
1,2,6499,121,0,1,0,20,5,0,0.0,0,0,17,0.056603774,6,53,17,0,2,0,0.32231405,1
1,5,5616,21,0,1,0,29,9,0,0.034482759,0,0,1,0.021276596,3,47,12,0,4,0,0.80952381,1
1,0,2563,7,0,1,0,21,9,0,0.0,1,0,3,0.072727273,5,55,13,0,3,0,0.0,1
1,0,1884,19,1,1,0,13,5,0,0.0,0,0,9,0.047619048,5,42,9,0,2,0,0.052631579,1
1,0,-1,0,0,1,0,15,6,1,0.8,0,1,3,0.448275862,3,29,6,0,3,0,0.0,1
1,2,1706,132,0,1,0,12,10,0,0.0,0,0,2,0.0510204079999999,9,98,10,1,1,2,0.0,1
1,0,3183,21,0,1,0,15,5,0,0.0,0,0,12,0.0,4,29,12,0,1,0,0.238095238,1
0,0,-1,29,0,1,0,16,15,0,0.0,0,0,9,0.0,7,85,15,1,2,2,0.448275862,1
1,2,134,54,0,0,0,12,14,0,0.0,0,1,6,0.156521739,5,115,14,0,3,0,0.12962963,0
1,0,5660,13,0,1,0,18,5,0,0.0,1,0,3,0.0,5,37,10,0,2,0,0.0,1
0,3,3938,157,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,15,0,2,0,0.044585987,0
1,6,8032,70,1,0,1,11,7,0,0.0,1,0,3,0.0,5,61,7,0,2,0,0.457142857,0
1,2,808,23,0,1,0,34,0,0,0.147058824,0,0,6,0.11627907,3,43,7,0,2,0,0.0,1
1,8,6753,5,0,0,0,11,8,0,0.0,0,0,7,0.0,3,32,8,0,1,0,0.2,1
1,7,8619,140,0,0,0,12,5,0,0.0,1,0,3,0.0,4,34,5,0,2,0,0.55,0
1,0,7528,1,0,1,0,9,12,0,0.0,1,0,5,0.0,6,56,12,0,3,5,0.0,1
1,0,1,0,0,1,0,22,0,0,0.090909091,1,0,3,0.066666667,3,30,10,0,3,0,0.0,1
0,5,4486,94,0,1,0,18,10,0,0.0,1,0,3,0.0,4,66,10,0,2,0,0.063829787,0
1,0,252,89,0,1,1,28,27,1,0.0,0,1,2,0.265822785,4,79,27,1,4,0,0.449438202,1
1,4,2881,28,0,0,0,14,7,0,0.0,0,0,2,0.034482759,3,29,7,0,2,0,0.0,1
0,5,5310,39,0,1,0,19,14,0,0.0,1,0,3,0.0,3,46,14,0,3,0,0.128205128,0
0,2,-1,59,0,0,0,10,0,0,0.1,0,0,7,0.058823529,2,17,7,0,1,0,0.084745763,0
0,3,4427,438,0,1,0,26,0,0,0.0,1,0,3,0.0,3,34,7,0,2,0,0.066210046,0
1,5,5627,21,0,1,0,26,17,0,0.076923077,0,0,1,0.033333333,3,60,17,0,5,0,0.80952381,1
0,7,7134,610,0,0,0,16,10,0,0.0,0,0,2,0.0,4,48,10,0,2,0,0.037704918,0
1,8,5160,32,0,1,1,20,1,0,0.0,0,0,6,0.0,3,33,9,0,2,0,0.15625,0
0,1,1490,117,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.076923077,0
0,10,5635,52,1,0,1,15,11,0,0.0,1,0,3,0.0,3,43,11,0,2,0,0.442307692,0
1,0,319,13,1,1,6,21,28,0,0.0,0,1,17,0.195555556,8,225,28,1,2,6,0.0,1
1,0,93,6,0,1,0,18,0,0,0.0,1,0,3,0.0,2,25,10,0,2,0,0.0,1
1,0,-1,83,1,1,1,13,32,0,0.0,0,1,10,0.215517241,6,116,32,0,5,2,0.204819277,1
0,6,6256,181,0,1,0,30,23,0,0.0,0,0,8,0.0,3,61,23,0,2,0,0.160220994,0
0,5,7508,194,0,1,0,17,0,0,0.0,1,0,3,0.0,3,26,9,0,2,0,0.092783505,0
1,0,3992,51,1,1,3,50,17,1,0.0,0,1,3,0.1968503939999999,4,127,17,1,4,0,0.0,1
0,5,7298,62,0,1,0,34,0,0,0.0,0,0,8,0.0,3,42,21,0,2,0,0.564516129,0
0,4,3346,226,0,1,0,17,10,0,0.0,1,0,3,0.036036036,10,111,10,0,2,0,0.039823009,0
0,5,6747,51,0,1,0,21,7,0,0.0,1,0,3,0.075,6,80,13,0,2,0,0.431372549,0
1,4,5026,1,0,1,0,17,4,0,0.0,0,0,4,0.0,3,29,8,0,2,0,0.0,1
0,2,3512,12,1,1,1,9,6,0,0.0,0,0,1,0.03030303,5,33,6,0,1,0,0.0,1
0,3,2051,55,0,1,0,17,0,0,0.176470588,1,0,3,0.115384615,3,26,9,0,2,0,0.927272727,0
1,0,-1,4,0,1,0,18,8,0,0.0,0,0,11,0.040816327,5,49,11,0,3,0,0.0,1
1,0,1115,38,1,1,7,13,24,0,0.0,0,1,3,0.326086957,3,138,24,0,2,0,0.0,1
0,5,5115,126,0,1,0,22,0,0,0.0,1,0,3,0.0,3,31,14,0,2,0,0.119047619,0
1,1,2644,0,0,1,0,16,1,0,0.0,0,0,2,0.0384615379999999,4,26,10,0,2,0,0.0,1
1,1,1950,47,0,1,0,28,0,0,0.035714286,0,0,11,0.028571429,2,35,12,0,2,1,1.0,1
1,4,8019,7,1,1,1,26,18,0,0.0,0,0,2,0.056910569,7,123,18,1,2,0,1.0,1
1,5,7295,14,0,1,0,26,0,0,0.0,0,0,8,0.0,2,33,13,0,2,0,0.928571429,1
1,0,135,75,0,1,0,23,8,0,0.0,0,0,9,0.018518519,5,54,9,1,2,0,0.893333333,1
0,10,5639,42,1,1,1,15,9,0,0.0,1,0,3,0.069767442,3,43,9,0,2,0,0.404761905,0
0,5,7764,9,1,1,1,16,44,0,0.0,0,0,5,0.098484848,4,132,44,0,3,0,1.0,1
1,5,9286,36,0,0,0,12,11,0,0.0,1,0,3,0.0,6,74,11,1,2,0,0.472222222,0
0,8,9800,120,0,0,0,13,9,0,0.0,0,0,3,0.090909091,7,55,9,1,3,0,0.108333333,0
1,0,1105,8,0,1,0,22,7,0,0.0,0,0,16,0.0,6,50,16,0,2,0,0.0,1
1,4,3101,20,1,1,1,50,9,0,0.28,0,1,13,0.174418605,4,86,32,0,2,2,0.6,1
1,2,804,23,0,1,0,14,0,0,0.0,0,0,10,0.0,3,22,10,0,1,0,0.695652174,1
1,5,7295,14,0,1,0,23,0,0,0.130434783,0,0,8,0.1,2,30,10,0,2,0,0.928571429,1
1,6,1338,8,0,0,0,25,3,0,0.32,0,0,10,0.216216216,4,37,11,0,2,0,0.0,1
1,2,2612,7,0,1,0,18,92,0,0.0,0,0,2,0.118811881,4,202,92,0,2,0,0.428571429,1
1,2,1082,84,1,0,1,14,7,0,0.0,1,0,3,0.0,5,57,7,0,2,0,0.4642857139999999,1
1,2,3764,21,0,1,0,19,10,0,0.0,1,0,3,0.0,9,74,11,0,2,1,0.095238095,1
0,3,-1,534,0,1,0,24,0,0,0.0,1,0,3,0.0,3,33,13,0,3,0,0.310861423,0
1,0,340,22,0,1,0,11,7,0,0.0,0,0,8,0.0,5,44,8,1,2,1,0.045454545,1
1,5,5616,22,0,1,0,40,38,0,0.075,0,0,1,0.12345679,6,162,38,0,4,0,0.818181818,1
0,6,6263,139,0,0,0,18,7,0,0.0,1,0,3,0.0,3,37,10,0,2,0,0.194244604,0
1,0,3993,51,1,1,3,46,17,1,0.0,1,1,3,0.172131148,5,122,17,0,5,0,0.0,1
0,3,4372,129,0,0,0,15,0,0,0.0,1,0,3,0.0,3,23,7,0,2,0,0.418604651,0
0,2,6179,168,0,1,0,20,7,0,0.0,1,0,3,0.0,4,49,12,0,2,0,0.041666667,0
1,2,5756,30,0,1,0,23,32,0,0.0,0,1,19,0.25974026,5,77,32,0,1,0,0.033333333,1
1,0,-1,23,1,1,2,13,15,0,0.0,0,0,9,0.012048193,4,83,15,0,2,0,0.086956522,1
1,10,8346,25,0,1,0,15,56,0,0.0,0,0,4,0.111111111,7,99,56,0,2,1,0.56,1
0,4,5058,22,1,1,1,24,23,0,0.0,0,1,7,0.231404959,3,121,23,0,2,0,0.2272727269999999,1
1,2,7021,103,0,1,0,29,0,0,0.0,0,0,7,0.0,3,37,17,0,2,0,0.067961165,1
0,2,2387,82,0,1,0,14,10,0,0.0,0,0,10,0.0,4,40,10,0,1,0,0.036585366,0
1,2,909,10,0,1,0,17,6,0,0.0,0,0,13,0.0,4,37,13,0,1,0,0.0,1
1,5,5627,22,0,1,0,46,0,0,0.239130435,0,0,1,0.2037037039999999,3,54,29,0,4,0,0.772727273,1
1,1,-1,0,0,1,0,29,9,0,0.0,1,0,3,0.0,4,47,21,0,2,0,0.0,0
1,5,5616,21,0,1,0,24,5,0,0.083333333,0,0,1,0.047619048,3,42,7,0,5,0,0.80952381,1
0,5,8970,31,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.516129032,0
1,0,-1,4,0,1,0,13,7,1,0.7692307690000001,0,1,2,0.23255814,5,43,7,0,4,0,0.5,1
1,1,359,0,0,1,0,23,32,0,0.043478261,0,1,2,0.233333333,7,90,32,0,5,1,0.0,1
0,5,7900,159,0,0,0,14,8,0,0.0,1,0,3,0.0,3,38,8,0,2,0,0.06918239,0
0,1,-1,47,0,1,0,21,0,0,0.0,0,0,2,0.0,3,29,5,1,2,1,1.0,1
1,0,2427,0,0,1,0,14,2,0,0.0,1,0,3,0.0,4,25,6,0,2,0,0.0,1
0,6,9201,96,0,0,0,18,11,0,0.0,1,0,3,0.0,4,44,11,0,2,0,0.135416667,0
1,4,3700,72,0,1,0,25,0,0,0.36,0,1,2,0.272727273,3,33,11,0,3,1,0.0,1
0,4,3875,146,0,1,0,14,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.1027397259999999,0
0,5,4842,0,1,1,2,7,13,0,0.0,0,0,4,0.083333333,3,96,13,0,2,0,0.0,1
0,5,8546,57,1,1,1,16,9,0,0.0,1,0,3,0.0,4,53,9,0,3,0,0.01754386,0
1,0,3993,51,1,1,3,50,17,1,0.0,0,1,3,0.134920635,4,126,17,1,4,0,0.0,1
1,1,5438,0,0,1,0,12,13,0,0.083333333,0,0,1,0.008928571,10,112,13,1,3,2,0.0,1
1,2,1496,84,1,0,3,13,64,0,0.0,0,1,9,0.3619047620000001,5,210,64,0,2,1,0.035714286,1
0,4,5987,89,0,1,0,16,19,0,0.0,1,0,3,0.144578313,5,83,19,0,3,0,0.1348314609999999,0
0,6,6318,420,0,0,0,18,10,0,0.0,1,0,3,0.057971014,5,69,10,0,2,0,0.054761905,0
0,1,2271,51,0,1,0,14,0,0,0.0,0,0,3,0.0,3,23,4,1,2,0,0.235294118,0
1,0,-1,0,0,1,0,13,7,1,0.7692307690000001,0,1,1,0.258064516,8,62,7,1,4,3,0.0,1
1,0,4003,4,1,1,3,42,17,1,0.0,0,1,3,0.2,5,120,17,0,4,0,0.0,1
1,5,5465,0,0,1,0,19,8,0,0.0,0,0,4,0.0,4,60,10,0,3,0,0.0,0
1,5,7295,14,0,1,0,31,0,0,0.0,0,0,8,0.0,3,40,18,0,2,0,0.928571429,1
1,3,-1,7,0,1,0,21,4,0,0.047619048,0,0,6,0.026315789,3,38,10,0,2,0,0.0,1
0,10,5636,55,0,0,0,15,12,0,0.0,1,0,3,0.0,4,41,12,0,2,0,0.527272727,0
0,3,1424,90,0,0,0,16,0,0,0.0,1,0,3,0.0,3,25,8,0,2,0,0.255555556,0
1,0,-1,56,0,1,0,37,7,0,0.0,0,0,5,0.0,4,56,16,1,3,0,0.017857143,1
1,1,6041,38,0,1,0,20,7,0,0.0,1,0,3,0.0,7,56,7,1,2,1,0.184210526,1
0,0,-1,25,0,0,0,11,0,0,0.0,1,0,3,0.0,3,19,4,0,2,0,0.0,0
1,0,4003,4,0,1,0,50,15,1,0.0,0,1,3,0.144736842,4,76,15,1,4,0,0.0,1
0,2,3913,19,0,1,0,23,0,0,0.0,1,0,3,0.0,3,31,13,0,3,0,0.105263158,0
0,7,7131,961,0,0,0,16,10,0,0.0,0,0,2,0.0,4,40,10,0,2,0,0.074921956,0
0,2,1801,183,0,1,0,19,0,0,0.0,1,0,3,0.0,3,28,11,0,2,0,0.0,0
0,5,7298,44,0,1,0,22,0,0,0.1363636359999999,0,0,8,0.1,3,30,9,0,2,0,0.795454545,0
0,2,-1,60,0,1,0,13,0,0,0.153846154,0,0,10,0.1,2,20,10,0,1,0,0.033333333,0
0,6,6260,355,0,1,0,25,5,0,0.0,1,0,3,0.0,3,38,17,0,2,0,0.081690141,0
0,2,6875,106,0,1,0,26,0,0,0.0,1,0,3,0.0,3,34,18,0,2,0,0.150943396,0
1,0,2996,510,0,0,0,21,8,0,0.0,0,0,17,0.0,8,67,17,1,1,3,0.2470588239999999,1
1,4,8195,11,0,1,0,31,5,0,0.0,0,0,5,0.0,5,59,12,1,4,0,0.090909091,1
1,2,5294,0,0,1,0,16,7,0,0.0,0,0,5,0.0,5,37,7,1,1,0,0.0,1
1,1,-1,8,0,1,0,11,5,0,0.0,0,0,3,0.0,4,29,5,1,1,0,0.25,0
1,10,8348,10,1,0,1,16,29,0,0.0,0,0,5,0.070588235,6,85,29,0,2,1,1.0,1
0,3,1971,48,0,1,0,34,0,0,0.0,1,0,3,0.0,3,43,14,1,2,0,0.3125,0
1,5,7693,4,0,0,0,17,9,0,0.0,1,0,3,0.079365079,6,63,9,0,3,0,0.25,0
1,0,-1,17,1,1,6,15,32,0,0.0,0,1,8,0.287128713,9,303,32,1,3,4,0.294117647,1
1,0,4520,52,1,1,1,14,5,0,0.0,1,0,2,0.084745763,3,59,5,1,3,2,0.538461538,1
0,2,-1,122,0,1,0,13,0,0,0.0,0,0,6,0.0,2,20,6,0,2,0,0.672131148,0
0,3,4515,15,0,1,0,20,0,0,0.0,1,0,3,0.0,3,28,13,0,2,0,0.533333333,0
1,1,7446,12,0,1,0,19,0,0,0.0,0,0,7,0.0,2,26,8,0,2,0,1.0,1
0,3,5547,108,0,1,0,22,0,0,0.0,1,0,3,0.0,3,30,7,1,2,0,0.953703704,0
1,2,913,4,1,1,0,19,21,0,0.0,1,0,3,0.0,5,85,21,0,4,0,0.0,1
0,8,5222,195,0,1,0,18,9,0,0.0,1,0,3,0.02739726,4,73,10,0,2,0,0.297435897,0
1,4,3200,19,0,1,0,18,4,0,0.0,1,0,3,0.0,4,41,10,0,2,0,0.263157895,0
1,1,1950,47,0,1,0,34,0,0,0.029411765,0,0,11,0.023809524,3,42,18,0,2,1,1.0,1
0,4,6535,41,0,0,0,14,5,0,0.0,1,0,3,0.0,3,27,6,0,2,0,0.097560976,0
0,2,-1,43,0,1,0,15,7,0,0.0,1,0,3,0.0,3,35,8,0,3,0,0.558139535,0
1,2,256,3,0,1,0,13,9,0,0.0,0,0,2,0.0,4,40,9,0,2,0,0.333333333,0
1,2,1532,12,0,1,1,34,9,0,0.088235294,0,0,4,0.032258065,9,93,13,1,3,1,0.25,1
0,5,7298,28,0,1,0,32,0,0,0.0,0,0,8,0.0,3,40,19,0,2,0,0.7142857140000001,0
0,5,-1,265,0,0,0,16,0,0,0.0,1,0,3,0.0,3,25,9,0,2,0,0.173584906,0
0,3,5630,23,0,0,0,18,0,0,0.0,0,0,7,0.129032258,2,31,7,0,2,0,0.0,0
0,5,7962,69,0,1,0,22,0,0,0.0,1,0,3,0.0,3,31,14,0,2,0,0.68115942,0
1,2,2300,22,0,1,0,22,32,0,0.0,0,1,8,0.271604938,6,81,32,1,1,0,0.454545455,1
0,2,4148,128,0,0,0,13,0,0,0.0,1,0,3,0.0,3,21,6,0,2,0,0.03125,0
1,0,129,0,0,1,0,30,0,1,0.0,0,0,3,0.0,2,37,8,0,4,0,0.0,1
1,2,-1,11,0,1,0,21,7,0,0.0,1,0,3,0.0,4,47,14,0,3,0,0.272727273,1
1,2,1576,5,0,1,0,18,14,0,0.0,0,0,5,0.0,3,50,14,0,3,2,0.6,1
0,5,7764,9,1,1,1,16,43,0,0.0,0,1,5,0.045454545,4,132,43,0,3,0,1.0,1
1,0,2095,1,0,1,0,16,7,0,0.0,0,0,12,0.086956522,9,69,12,1,1,2,0.0,1
1,0,255,0,0,1,0,19,9,0,0.0,1,0,3,0.0,8,63,11,1,2,1,0.0,1
1,0,214,0,0,1,0,19,10,0,0.0,0,0,6,0.0,4,39,10,1,1,0,0.0,1
1,0,-1,10,1,1,2,21,15,0,0.0,0,0,14,0.010752688,6,93,15,1,3,2,0.0,1
0,4,4724,56,0,1,0,18,0,0,0.0,1,0,3,0.0,3,27,10,0,2,0,0.446428571,0
0,6,6259,311,0,1,0,25,10,0,0.0,1,0,3,0.0,3,43,17,0,2,0,0.090032154,0
0,2,8638,14,0,1,0,13,7,0,0.0,1,0,3,0.0,5,40,7,1,2,2,0.0,1
0,5,5204,92,0,1,0,24,14,0,0.0,1,0,3,0.0,3,51,16,0,3,0,0.282608696,0
1,5,7295,10,0,1,0,26,0,0,0.0384615379999999,0,0,8,0.03030303,2,33,13,0,2,0,0.9,1
1,2,-1,12,0,0,0,6,9,0,0.0,0,0,3,0.105263158,3,38,9,0,2,0,0.25,0
1,5,5616,0,0,1,0,45,6,0,0.3777777779999999,0,1,1,0.242857143,4,70,14,0,5,0,0.0,1
1,0,-1,0,0,1,0,71,0,0,0.0,0,0,5,0.0,3,79,42,0,2,0,0.0,1
0,5,5379,108,0,1,0,21,0,0,0.0,1,0,3,0.0,3,30,13,0,2,0,0.25,0
1,7,9281,266,0,0,0,15,7,0,0.0,1,0,3,0.0,5,41,7,0,2,0,0.120300752,0
1,4,7861,3,0,1,0,27,0,1,0.0,0,0,3,0.0,3,35,8,0,4,0,0.0,1
0,6,5409,24,0,0,0,14,9,0,0.0,1,0,3,0.117647059,7,68,9,0,2,0,0.583333333,0
0,6,2388,55,0,0,0,16,9,0,0.0,1,0,3,0.0,4,54,9,0,2,0,0.181818182,0
1,2,561,0,0,1,0,17,0,0,0.0,0,0,3,0.0,3,26,4,1,2,0,0.0,1
1,0,495,17,0,1,1,11,32,0,0.0,0,1,7,0.296703297,6,91,32,1,2,1,0.470588235,1
1,1,6996,103,0,1,0,27,0,0,0.074074074,0,0,4,0.057142857,3,35,18,0,2,0,0.067961165,1
0,5,3515,95,0,1,0,24,12,0,0.0,1,0,3,0.0,3,50,16,0,3,0,0.1578947369999999,0
1,3,3605,63,0,1,0,16,8,0,0.0,0,0,10,0.0,4,40,10,0,2,1,0.761904762,1
1,4,8019,26,1,1,1,26,17,0,0.0,0,0,2,0.0606060609999999,8,132,17,1,2,0,0.884615385,1
1,10,8348,1,0,0,0,16,20,0,0.0,0,0,5,0.057142857,6,70,20,1,2,0,1.0,1
0,8,7448,55,0,1,0,23,0,0,0.0,0,0,9,0.0,3,32,9,0,2,0,0.8,0
1,0,657,10,0,0,0,49,0,1,0.0,0,0,3,0.0,3,57,8,0,5,0,0.7,1
1,0,134,28,1,1,1,17,19,0,0.0,0,0,4,0.058139535,4,86,19,1,3,0,0.142857143,1
0,3,3110,53,0,1,0,6,0,0,0.0,0,0,3,0.0,3,15,3,0,1,0,0.433962264,0
1,10,8347,28,1,1,1,15,29,0,0.0,0,0,4,0.043859649,7,114,29,1,2,1,0.642857143,1
1,0,2676,164,0,1,0,21,11,0,0.0,1,0,3,0.0,6,57,13,0,3,1,0.676829268,1
1,4,4190,23,1,1,1,30,11,0,0.0,1,0,3,0.00990099,6,101,22,0,5,0,0.434782609,1
0,3,8159,607,0,1,0,16,5,0,0.0625,1,0,3,0.018181818,5,55,8,0,2,0,0.009884679,0
1,2,-1,83,0,0,0,13,8,0,0.076923077,0,1,6,0.162162162,5,37,8,0,2,0,0.710843373,1
0,7,7134,215,0,0,0,16,6,0,0.0,0,0,2,0.0,4,48,9,0,2,0,0.088372093,0
1,0,0,0,0,1,0,26,0,0,0.0384615379999999,0,0,1,0.028571429,3,35,10,0,1,0,0.0,1
1,10,8348,4,0,1,0,15,28,0,0.0,0,0,4,0.11023622,7,127,28,0,2,0,0.75,1
1,0,2922,0,1,1,1,19,18,0,0.0,1,0,3,0.0122699389999999,9,163,18,1,5,2,0.0,1
0,5,7296,23,0,1,0,22,0,0,0.0,0,0,8,0.0,2,29,9,0,2,0,0.695652174,0
1,3,6381,24,0,1,0,26,0,0,0.153846154,0,0,8,0.117647059,2,34,14,0,2,0,1.0,1
1,0,4003,4,1,1,3,50,17,1,0.0,0,1,3,0.15625,5,128,17,1,4,0,0.0,1
0,5,6536,11,0,1,0,14,0,0,0.0,1,0,3,0.0,3,22,6,0,2,0,0.090909091,0
0,1,6343,39,0,1,0,27,8,0,0.0,0,0,9,0.0,3,44,13,0,2,0,0.0512820509999999,1
0,5,7298,44,0,1,0,26,0,0,0.153846154,0,0,8,0.1212121209999999,2,33,13,0,2,0,0.8863636359999999,0
1,1,3106,4,0,1,0,18,5,0,0.0,1,0,3,0.0,7,65,7,0,3,0,1.0,1
1,0,3833,22,0,0,2,21,22,0,0.0,0,0,18,0.029850746,6,67,22,0,1,1,0.181818182,1
0,2,2357,34,0,1,0,14,7,0,0.0,0,0,10,0.027777778,4,36,10,1,1,2,0.0,1
0,8,7447,61,0,1,0,25,0,0,0.0,0,0,9,0.0,3,34,11,0,2,0,0.8032786890000001,0
0,3,3962,168,0,1,0,22,9,0,0.0,1,0,3,0.0,5,67,14,1,2,0,0.0,0
1,0,187,0,0,1,0,19,8,0,0.0,1,0,3,0.085106383,4,47,11,0,3,0,0.0,1
0,4,5451,116,0,1,0,11,0,0,0.0,1,0,3,0.0,3,20,4,0,2,0,0.379310345,0
1,0,4003,4,1,1,3,46,17,1,0.0,1,1,3,0.161290323,5,124,17,0,5,0,0.0,1
0,5,7296,169,0,1,0,26,0,0,0.0,0,0,8,0.0,2,33,13,0,2,0,0.4082840239999999,0
1,0,238,1,0,1,0,16,3,0,0.0,0,0,13,0.0,4,29,13,0,2,0,1.0,1
