abnormal_subdomain,longest_word_path,domain_in_title,web_traffic,google_index,char_repeat,length_url,domain_age,nb_www,ratio_intHyperlinks,nb_extCSS,nb_eq,longest_words_raw,domain_in_brand,tld_in_subdomain,length_hostname,links_in_tags,nb_dots,avg_word_host,avg_word_path,domain_with_copyright,ratio_extErrors,nb_hyperlinks,empty_title,page_rank,phish_hints,login_form,right_clic,safe_anchor,nb_slash,ip,external_favicon,prefix_suffix,ratio_extHyperlinks,onmouseover,suspecious_tld,nb_qm,shortest_word_host,iframe,ratio_digits_url,ratio_digits_host,ratio_extRedirection,status
0,9,1,881,1,3,76,5670,0,0.64,1,0,10,0,0,22,22.22222222,5,8.5,5.714285714,1,0.0,25,0,6,0,0,0,100.0,5,0,1,1,0.36,0,0,0,7,0,0.092105263,0.0,0.0,1
0,17,1,5697976,1,4,123,3992,1,1.0,0,3,17,0,1,46,100.0,5,7.6,7.375,1,0.0,51,0,0,0,0,0,100.0,4,1,0,0,0.0,0,0,1,3,0,0.113821138,0.0,0.0,1
0,13,0,12,0,1,56,7131,0,0.976958525,0,0,13,1,0,16,100.0,2,5.5,7.0,1,0.0,434,0,7,0,0,0,60.0,4,0,0,0,0.023041475,0,0,0,2,0,0.0,0.0,0.4,0
0,7,1,0,1,4,58,5615,0,0.181818182,1,0,9,0,0,40,0.0,4,5.166666667,4.5,1,0.0,22,0,5,3,0,0,25.0,3,0,1,0,0.818181818,0,0,0,1,0,0.1034482759999999,0.15,0.166666667,1
0,10,1,1137,1,4,58,9286,1,0.258823529,0,0,10,0,0,15,75.0,2,5.0,4.833333333,1,0.4920634920000001,170,0,6,0,0,0,6.315789474,4,0,1,0,0.741176471,0,0,0,3,0,0.0,0.0,0.642857143,0
0,0,1,2203390,0,3,36,6989,1,0.973913043,0,0,19,0,0,27,100.0,2,11.0,0.0,1,0.0,115,0,4,0,0,0,90.32258065,3,0,0,0,0.026086957,0,0,0,3,0,0.0,0.0,0.333333333,0
0,10,1,0,1,0,36,90,0,0.0,0,0,10,0,0,17,0.0,2,6.0,10.0,0,0.0,0,1,2,0,0,0,0.0,4,0,0,0,0.0,0,0,0,5,0,0.0,0.0,0.0,1
0,0,1,0,0,3,26,7932,1,0.642857143,1,0,9,0,0,17,50.0,2,6.0,0.0,0,0.133333333,42,0,4,0,0,0,46.66666667,3,0,1,0,0.357142857,0,0,0,3,0,0.0,0.0,0.133333333,0
0,0,0,2675001,0,3,22,8495,1,0.923076923,0,0,5,0,0,13,100.0,2,4.0,0.0,1,0.4,65,0,5,0,0,0,28.57142857,3,0,0,0,0.076923077,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,0,3,26,1341,1,0.5,0,0,10,0,0,17,40.0,2,6.5,0.0,1,0.0,14,0,0,0,0,0,78.94736842,3,0,0,0,0.5,0,0,0,3,0,0.0,0.0,0.0,0
0,8,1,9583,0,3,44,5028,1,0.893617021,0,0,10,0,0,18,100.0,2,6.5,8.0,1,0.2,47,0,6,0,0,0,37.5,4,0,0,0,0.106382979,0,0,0,3,0,0.0,0.0,0.4,0
0,9,1,1529081,0,0,47,2146,0,0.894736842,0,0,13,0,0,17,100.0,1,13.0,6.0,1,0.166666667,57,0,2,0,0,0,83.33333333,4,0,0,0,0.105263158,0,0,0,13,0,0.0,0.0,0.0,0
0,7,0,73208,0,4,46,7458,1,0.806451613,0,0,12,0,0,20,73.68421053,3,7.5,5.333333333,0,0.0,93,0,5,0,0,0,33.33333333,4,0,1,0,0.193548387,0,0,0,3,0,0.0,0.0,0.0,0
0,9,1,0,1,1,70,5616,0,0.19047619,1,0,9,0,0,38,0.0,4,4.833333333,4.75,1,0.0,21,0,5,0,0,0,25.0,6,0,1,0,0.80952381,0,0,0,1,0,0.085714286,0.1578947369999999,0.176470588,1
0,9,1,0,1,2,51,4410,0,1.0,0,0,9,0,0,13,0.0,1,9.0,5.0,0,0.0,1,0,2,1,0,0,0.0,8,0,0,0,0.0,0,0,0,9,0,0.058823529,0.0,0.0,1
0,0,0,0,1,0,36,7295,0,0.071428571,0,0,16,1,0,29,0.0,2,12.0,0.0,0,0.0,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.083333333,0.1034482759999999,0.230769231,1
0,5,1,0,1,0,41,6009,0,1.0,0,0,19,0,0,24,100.0,2,19.0,4.0,0,0.0,4,0,2,0,0,0,100.0,3,0,0,0,0.0,0,0,0,19,0,0.0,0.0,0.0,1
0,7,1,2439,0,5,75,9133,1,0.2875,0,0,17,0,0,25,0.0,2,10.0,5.1428571430000005,1,0.578947368,80,0,7,0,0,0,50.0,4,0,1,0,0.7125,0,0,0,3,0,0.08,0.0,0.192982456,0
0,0,1,0,0,4,29,-1,1,0.909090909,0,0,7,0,0,21,90.90909091,2,5.333333333,0.0,0,0.0,44,0,3,0,0,0,75.0,2,0,0,0,0.090909091,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,58821,0,3,21,9124,1,0.609756098,4,0,4,0,0,12,52.38095238,2,3.5,0.0,0,0.03125,82,0,7,0,0,0,13.33333333,3,0,1,0,0.390243902,0,0,0,3,0,0.0,0.0,0.0625,0
0,17,1,5697976,1,4,123,3992,1,1.0,0,3,17,0,1,46,100.0,5,7.6,7.375,1,0.0,51,0,0,0,0,0,100.0,4,1,0,0,0.0,0,0,1,3,0,0.1300813009999999,0.0,0.0,1
0,9,1,356920,0,6,65,2055,1,0.8235294120000001,0,0,13,0,0,21,80.0,2,8.0,5.0,0,0.0,34,0,3,0,0,0,80.0,4,0,0,0,0.176470588,0,0,0,3,0,0.0,0.0,0.166666667,0
0,10,1,695199,1,1,76,5842,0,0.0,0,0,16,0,0,29,0.0,5,12.0,4.571428571,0,0.0,0,1,1,0,0,0,0.0,6,0,0,0,0.0,0,0,0,8,0,0.026315789,0.068965517,0.0,1
0,0,1,0,0,4,28,-1,1,0.571428571,1,0,10,0,0,20,70.0,2,5.0,0.0,1,0.0,28,0,2,0,0,0,12.5,3,0,1,1,0.428571429,0,0,0,2,0,0.0,0.0,0.0,0
0,7,1,252556,0,5,57,6717,1,0.94661191,0,0,15,0,0,23,92.30769231,2,9.0,5.5,1,0.423076923,487,0,5,1,1,0,13.04347826,6,0,0,0,0.05338809,0,0,0,3,0,0.0,0.0,0.7307692309999999,0
0,6,1,7191477,1,1,49,4202,0,1.0,0,0,6,0,0,13,100.0,1,4.0,3.666666667,1,0.0,12,0,4,0,0,0,100.0,4,0,0,1,0.0,0,0,0,4,0,0.020408163,0.0,0.0,0
0,5,1,490968,1,0,41,7189,0,0.932038835,1,0,6,0,0,24,81.81818182,3,4.25,4.0,1,0.0,103,0,2,1,0,0,0.0,3,0,1,0,0.067961165,0,0,0,2,0,0.048780488,0.083333333,0.285714286,1
0,0,1,0,1,1,31,7295,0,0.071428571,0,0,9,1,0,22,0.0,2,8.5,0.0,1,0.0,14,0,5,0,0,0,14.28571429,3,0,1,0,0.928571429,0,0,0,8,0,0.0,0.0,0.230769231,1
0,9,1,55134,0,2,65,7814,0,0.76635514,2,0,17,0,0,32,41.17647059,2,13.5,5.0,1,0.0,107,0,4,0,0,0,82.92682927,5,0,1,0,0.23364486,0,0,0,10,0,0.0,0.0,0.28,0
0,12,1,2889,0,5,85,4489,1,0.9375,1,0,12,0,0,18,92.85714286,2,6.5,6.5,0,0.0,96,0,5,0,0,0,72.72727273,4,0,1,1,0.0625,0,0,0,3,0,0.035294118,0.0,0.0,0
0,75,1,3532151,1,6,167,-1,1,1.0,0,3,75,0,0,16,100.0,5,12.0,10.66666667,0,0.0,1,1,0,1,0,0,0.0,7,1,0,0,0.0,0,0,1,12,0,0.155688623,0.0,0.0,1
0,5,1,0,1,1,45,2110,0,0.0,0,1,6,0,0,16,0.0,2,5.0,4.25,1,0.0,3,0,0,0,0,0,0.0,3,0,0,1,1.0,0,1,1,4,0,0.0,0.0,0.333333333,1
0,5,1,4769456,1,1,32,4623,0,0.0,0,0,10,0,0,14,0.0,2,10.0,4.5,0,0.0,0,1,3,0,0,0,0.0,3,0,0,0,0.0,0,0,0,10,0,0.0,0.0,0.0,1
0,8,1,610,0,3,65,11557,0,1.0,0,0,8,1,0,15,100.0,4,5.0,4.25,0,0.0,127,0,7,0,0,0,100.0,7,0,0,0,0.0,0,0,0,4,0,0.230769231,0.0,0.0,0
0,32,1,0,1,4,81,5767,1,0.966666667,0,0,32,0,0,27,100.0,2,11.0,14.66666667,0,0.0,30,0,2,0,0,0,100.0,5,1,0,0,0.033333333,0,0,0,3,0,0.2592592589999999,0.0,0.0,1
0,8,1,6082,1,4,95,4848,1,0.68,2,0,8,0,0,24,66.66666667,2,4.25,5.3,1,0.125,100,0,5,0,1,0,13.04347826,5,0,1,0,0.32,0,0,0,3,0,0.0,0.0,0.125,0
0,0,1,0,0,1,35,4492,0,0.903225806,0,0,11,0,0,26,91.66666667,2,6.666666667,0.0,1,0.0,31,0,3,1,0,0,0.0,3,0,0,1,0.096774194,0,0,0,1,0,0.0,0.0,0.0,1
0,0,1,325437,0,3,31,3385,1,0.905263158,1,0,15,0,0,23,91.30434783,2,9.0,0.0,1,0.0,95,0,3,0,0,0,50.0,3,0,1,0,0.0947368419999999,0,0,0,3,0,0.0,0.0,0.0,0
0,11,1,0,1,5,108,5035,1,1.0,0,0,11,0,0,18,100.0,3,7.0,5.916666667,1,0.0,55,0,2,0,0,0,100.0,13,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,7,1,42327,0,3,51,9335,0,0.0,0,0,7,0,0,17,0.0,4,4.5,4.4,1,0.0,0,1,5,0,0,0,0.0,6,0,0,0,0.0,0,0,0,3,0,0.117647059,0.0,0.0,0
0,10,1,11507,1,4,57,6901,1,0.646464646,2,0,13,0,0,21,61.11111111,2,8.0,8.666666667000001,1,0.014285714,198,0,5,0,0,0,10.60606061,3,0,1,0,0.3535353539999999,0,0,0,3,0,0.070175439,0.0,0.014285714,0
0,7,1,840734,0,2,55,2619,0,0.826086957,0,0,15,0,0,19,66.66666667,1,15.0,4.8,1,0.0,23,0,4,0,0,0,40.0,3,0,0,0,0.173913043,0,0,0,15,0,0.090909091,0.0,0.0,0
0,7,1,63,0,1,27,7491,0,0.52,0,0,7,1,0,11,50.0,1,7.0,7.0,0,0.083333333,25,1,10,0,0,0,0.0,3,0,0,0,0.48,0,0,0,7,0,0.037037037,0.0,0.0,0
0,8,1,42544,0,4,69,5396,1,0.7222222220000001,1,0,20,0,0,28,50.0,3,11.5,4.666666667,1,0.0,36,0,5,0,0,0,40.0,5,0,1,0,0.277777778,0,0,0,3,0,0.043478261,0.0,0.1,0
0,17,1,5707171,1,6,124,3992,1,1.0,0,3,17,0,1,46,100.0,5,7.6,7.375,1,0.0,51,0,0,0,0,0,100.0,5,1,0,0,0.0,0,0,1,3,0,0.193548387,0.0,0.0,1
0,6,0,1394,0,3,31,9325,1,0.878504673,2,0,8,1,0,16,66.66666667,2,5.5,6.0,0,0.0,107,0,6,0,0,0,20.0,4,0,1,0,0.1214953269999999,0,0,0,3,0,0.0,0.0,0.230769231,0
0,4,1,12,0,0,41,7133,0,0.910958904,0,0,9,1,0,16,100.0,2,5.5,3.25,1,0.0,146,0,7,0,0,0,51.85185185,4,0,0,0,0.089041096,0,0,0,2,0,0.0,0.0,0.384615385,0
0,0,1,124241,0,0,30,7297,0,0.34375,1,0,8,1,0,21,33.33333333,2,8.0,0.0,1,0.0,64,0,5,0,1,0,3.846153846,3,0,1,0,0.65625,0,0,0,8,0,0.0,0.0,0.071428571,0
0,32,1,0,1,4,69,303,1,0.0,0,0,32,0,0,18,0.0,2,6.5,13.66666667,0,0.0,0,1,0,0,0,0,0.0,5,1,0,0,0.0,0,0,0,3,0,0.260869565,0.0,0.0,1
0,26,1,1,1,1,57,8348,0,0.611111111,1,0,26,1,0,16,50.0,2,5.5,15.0,0,0.0,18,0,10,2,0,0,100.0,5,0,1,0,0.3888888889999999,0,0,0,5,0,0.0,0.0,0.0,1
0,11,1,126063,0,3,37,5573,1,1.0,0,0,11,0,0,13,100.0,3,4.0,7.5,1,0.0,13,0,5,0,0,0,0.0,3,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,9,1,122785,0,4,35,5572,1,1.0,0,0,9,0,0,13,100.0,3,4.0,6.5,1,0.0,10,0,5,0,0,0,0.0,3,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,5,1,0,1,0,35,-1,0,0.0,0,0,8,0,0,15,0.0,2,8.0,3.333333333,0,0.0,0,1,2,0,0,0,0.0,5,0,0,0,0.0,0,0,0,8,0,0.0,0.0,0.0,1
0,0,1,0,1,0,59,-1,0,1.0,0,0,34,0,0,51,100.0,4,11.25,0.0,1,0.0,47,0,0,0,0,0,100.0,3,0,0,0,0.0,0,1,0,2,0,0.186440678,0.215686275,0.0,1
0,10,1,2190,0,0,90,7615,0,0.623076923,2,0,22,0,0,37,47.36842105,2,16.0,6.666666667,0,0.040816327,130,0,5,0,0,0,90.32258065,4,0,1,0,0.3769230770000001,0,0,0,10,0,0.0,0.0,0.020408163,0
0,19,1,6032,0,4,147,5660,0,0.0,0,2,19,0,0,30,0.0,6,12.5,5.055555556,0,0.0,0,0,6,0,0,0,0.0,7,1,0,0,0.0,0,0,1,10,0,0.142857143,0.0,0.0,1
0,8,0,12091,1,0,48,7928,0,0.911764706,2,0,8,0,0,18,77.77777778,4,6.5,4.5,0,0.0,68,0,4,0,0,0,100.0,5,0,1,0,0.088235294,0,0,0,5,0,0.0,0.0,0.0,1
0,17,1,5707171,1,3,118,3993,0,1.0,0,3,17,0,1,42,100.0,4,8.75,8.142857142999999,1,0.0,51,0,0,0,0,0,100.0,5,1,0,0,0.0,0,0,1,3,0,0.203389831,0.0,0.0,1
0,8,0,2,0,3,43,5638,1,0.557692308,0,1,8,1,0,15,65.21739129999999,2,5.0,4.0,1,0.0,52,0,10,0,0,0,0.0,3,0,1,0,0.442307692,0,0,1,3,0,0.046511628,0.0,0.0,0
0,0,1,0,1,0,45,7295,0,0.071428571,0,0,25,1,0,38,0.0,2,16.5,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.022222222,0.026315789,0.846153846,1
0,6,1,12,0,0,41,7130,0,0.881002088,0,0,9,1,0,16,100.0,2,5.5,4.666666667,1,0.114035088,958,0,7,0,0,0,64.1509434,4,0,0,0,0.118997912,0,0,0,2,0,0.0,0.0,0.403508772,0
0,9,1,1513583,0,4,108,-1,0,0.0,0,4,23,0,0,30,0.0,3,23.0,4.583333333,0,0.0,0,1,4,0,0,0,0.0,7,0,0,0,0.0,0,0,1,23,0,0.055555556,0.0,0.0,1
0,0,1,927214,0,3,27,3932,1,0.97716895,0,0,11,0,0,19,66.66666667,2,7.0,0.0,1,0.0,219,0,2,0,0,0,0.0,3,0,0,0,0.02283105,0,0,0,3,0,0.148148148,0.210526316,0.0,0
0,8,0,0,1,3,60,7957,1,0.0,0,0,12,0,0,20,0.0,2,7.5,7.0,0,0.0,0,0,2,0,0,0,0.0,5,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,5,0,1429,0,3,30,9328,1,0.8735632179999999,1,0,8,1,0,16,84.0,2,5.5,5.0,1,0.0,87,0,6,0,0,0,54.54545455,4,0,1,0,0.126436782,0,0,0,3,0,0.0,0.0,0.363636364,0
0,0,0,207273,0,3,26,-2,1,0.1166666669999999,1,0,9,0,0,17,66.66666667,2,6.0,0.0,0,0.075471698,60,0,3,0,0,0,0.0,3,0,1,0,0.8833333329999999,0,0,0,3,0,0.0,0.0,0.056603774,0
0,0,1,2703192,0,3,32,8487,1,0.655737705,1,0,15,0,0,23,50.0,2,9.0,0.0,1,0.0,61,0,4,0,0,0,45.45454545,3,0,1,0,0.344262295,0,0,0,3,0,0.0,0.0,0.047619048,0
0,10,0,10660,0,6,74,7521,1,0.7570093459999999,3,0,18,0,0,26,30.76923077,3,10.5,5.833333333,1,0.230769231,107,0,5,0,0,0,41.17647059,4,0,1,0,0.2429906539999999,0,0,0,3,0,0.0,0.0,0.0384615379999999,0
0,7,1,0,1,0,36,636,0,0.0,0,0,7,0,0,14,0.0,2,7.0,6.0,0,0.0,0,1,0,0,0,0,0.0,5,0,0,0,0.0,0,0,0,7,0,0.027777778,0.071428571,0.0,1
0,0,1,2424363,0,3,34,4558,1,0.783505155,1,0,17,0,0,25,85.0,2,10.0,0.0,1,0.19047619,97,0,4,0,0,0,0.0,3,0,1,0,0.216494845,0,0,0,3,0,0.0,0.0,0.095238095,0
0,0,1,0,0,3,21,-1,1,0.951219512,0,0,5,0,0,13,100.0,2,4.0,0.0,0,0.0,41,0,0,0,0,0,0.0,2,0,0,0,0.048780488,0,0,0,3,0,0.0,0.0,0.0,1
0,10,1,6843,0,4,47,6668,1,0.574162679,2,0,11,0,0,19,64.70588235,2,7.0,9.5,1,0.011235955,209,0,5,0,0,0,10.84337349,4,0,1,0,0.425837321,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,1,1,32,-1,0,0.913043478,0,0,19,0,0,23,91.66666667,1,19.0,0.0,1,0.0,184,0,0,0,0,0,46.15384615,3,0,0,0,0.086956522,0,0,0,19,0,0.0,0.0,0.625,1
1,5,1,767936,1,0,28,7063,0,0.932038835,1,0,5,0,0,11,81.81818182,3,3.0,4.0,1,0.0,103,0,2,1,0,0,0.0,3,0,1,0,0.067961165,0,0,0,2,0,0.142857143,0.363636364,0.285714286,1
0,17,1,0,1,3,106,-1,0,0.117647059,3,0,17,0,0,45,0.0,4,7.4,8.0,0,0.0,17,0,0,1,0,0,0.0,5,1,1,1,0.882352941,0,0,0,2,0,0.169811321,0.0,0.0,1
0,87,1,18105,1,4,144,7087,0,0.0,0,0,87,0,0,32,0.0,3,8.666666667000001,25.25,0,0.0,1,1,3,0,0,0,0.0,3,0,0,1,1.0,0,0,0,4,0,0.055555556,0.0,0.0,1
0,0,0,40209,0,3,30,-2,1,0.380952381,1,0,13,0,0,21,25.0,2,8.0,0.0,0,0.0,21,0,5,1,0,0,100.0,3,0,1,0,0.6190476189999999,0,0,0,3,0,0.0,0.0,0.153846154,0
0,0,1,2350712,0,1,28,1985,0,0.703703704,2,0,16,0,0,20,55.55555556,1,16.0,0.0,1,0.0,27,0,2,0,0,0,100.0,3,0,1,0,0.296296296,0,0,0,16,0,0.0,0.0,0.0,0
0,8,0,12,0,0,49,7130,0,0.860026918,0,0,9,1,0,16,100.0,2,5.5,5.25,1,0.028846154,1486,0,7,0,0,0,62.85714286,4,0,0,0,0.139973082,0,0,0,2,0,0.0,0.0,0.346153846,0
0,0,1,0,1,0,35,7295,0,0.071428571,0,0,13,1,0,26,0.0,2,10.5,0.0,0,0.0,14,0,5,0,0,0,14.28571429,3,0,1,0,0.928571429,0,0,0,8,0,0.0,0.0,0.230769231,1
0,8,1,0,1,3,52,5301,1,0.0,0,1,10,0,0,18,0.0,2,6.5,5.25,0,0.0,0,1,0,0,0,0,0.0,5,0,0,0,0.0,0,0,1,3,0,0.115384615,0.0,0.0,1
0,9,1,12978,0,3,65,8881,1,0.940721649,0,0,9,0,0,13,100.0,2,4.0,5.285714286,1,0.130434783,388,0,6,0,0,0,83.87096774,4,0,0,0,0.0592783509999999,0,0,0,3,0,0.0,0.0,0.260869565,0
0,6,1,0,1,6,56,-1,1,1.0,0,0,18,0,0,29,100.0,3,10.5,5.333333333,0,0.0,4,0,0,0,0,0,100.0,6,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,13,1,0,1,8,105,4609,0,0.333333333,0,1,14,0,0,17,50.0,3,14.0,5.076923077,0,0.0,6,0,3,4,0,0,0.0,9,0,1,1,0.666666667,0,0,1,14,0,0.0,0.0,0.0,1
0,6,0,1394,0,3,31,9325,1,0.731707317,1,0,8,1,0,16,75.0,2,5.5,6.0,0,0.0,41,0,6,0,0,0,0.0,4,0,1,0,0.268292683,0,0,0,3,0,0.0,0.0,0.363636364,0
0,6,1,0,1,0,32,-1,0,0.304347826,3,0,13,0,0,16,25.0,1,13.0,6.0,0,0.0625,23,0,1,0,0,0,60.0,4,0,1,0,0.695652174,0,0,0,13,0,0.0,0.0,0.0625,1
0,29,1,1,1,1,113,8346,0,0.344827586,4,1,29,1,0,15,33.33333333,2,5.0,9.0,1,0.0,29,0,10,1,0,0,0.0,7,0,1,1,0.655172414,0,0,1,4,0,0.088495575,0.0,0.0,1
1,15,0,0,1,2,103,5952,0,0,0,0,15,0,0,44,0,4,10.25,5.5,0,0.0,0,1,4,0,0,0,0,8,0,0,1,0,0,0,0,3,0,0.13592233009708737,0.022727272727272728,0.0,1
1,7,1,0,1,2,57,-1,0,1.0,0,0,7,0,1,15,100.0,4,3.0,4.1,0,0.0,4,0,0,1,0,0,0.0,6,1,0,0,0.0,0,0,0,3,0,0.210526316,0.8,0.0,1
0,0,1,0,0,0,50,5992,0,0.7959183670000001,0,0,9,0,0,42,81.25,2,4.571428571,0.0,1,0.0,49,0,5,0,0,0,100.0,3,0,1,0,0.204081633,0,0,0,3,0,0.08,0.095238095,0.0,1
0,3,1,965,0,0,38,7582,0,0.243902439,0,0,14,0,0,27,20.0,2,11.0,3.0,1,0.258064516,41,0,5,0,0,0,0.0,3,0,1,0,0.7560975609999999,0,0,0,8,0,0.0,0.0,0.64516129,0
0,8,1,0,1,3,42,6006,1,0.921052632,0,0,9,0,0,16,86.36363636,3,6.0,5.333333333,0,0.0,76,0,0,2,0,0,0.0,4,0,1,0,0.078947368,0,0,0,3,0,0.0,0.0,0.0,1
0,4,1,2902297,0,3,41,5491,1,1.0,0,0,12,0,0,20,100.0,3,7.5,3.333333333,0,0.0,8,0,3,0,0,0,0.0,3,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,6,1,0,1,1,38,-1,0,0.523809524,0,0,12,0,0,16,57.14285714,2,12.0,4.0,1,0.1,21,0,0,0,1,0,25.0,4,0,0,0,0.476190476,0,0,0,12,0,0.0,0.0,0.6,1
0,80,1,32,0,42,132,7765,0,0.0,1,1,80,0,0,16,0.0,3,5.5,20.6,0,0.0,9,0,5,0,0,0,0.0,4,1,1,0,1.0,0,0,1,5,0,0.045454545,0.0,0.0,1
0,10,1,108957,1,5,63,8932,1,0.975384615,0,0,10,0,0,18,94.87179487,2,6.5,4.285714286,1,0.0,325,0,4,0,1,0,44.44444444,7,0,0,1,0.024615385,0,0,0,3,0,0.079365079,0.0,0.25,0
0,0,1,0,0,4,23,1080,1,0.973684211,0,0,8,0,0,15,100.0,2,5.5,0.0,1,0.0,38,0,0,0,0,0,50.0,3,0,0,0,0.026315789,0,0,0,3,0,0.0,0.0,1.0,1
0,10,1,377801,1,4,113,3452,1,1.0,0,0,10,0,0,17,100.0,3,6.0,5.846153846,0,0.0,61,0,4,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,21,1,0,0,5,71,6673,1,0.956834532,1,0,21,0,0,31,50.0,3,6.0,10.0,1,0.0,139,0,2,0,0,0,100.0,4,0,1,0,0.043165468,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,77586,1,1,34,-1,0,0.857142857,0,0,8,0,0,27,100.0,2,4.0,0.0,0,0.0,7,0,1,1,0,0,0.0,2,0,0,0,0.142857143,0,1,0,2,0,0.0,0.0,1.0,1
0,14,0,1652,0,3,41,2391,1,0.854545455,0,0,14,0,0,16,81.81818182,2,5.5,8.0,1,0.125,55,0,6,0,0,0,72.22222222,4,0,1,0,0.145454545,0,0,0,3,0,0.0,0.0,0.375,0
0,10,1,266007,0,3,44,7490,1,0.825581395,0,0,12,0,0,20,0.0,2,7.5,7.5,1,0.133333333,86,0,5,0,0,0,13.33333333,4,0,0,0,0.174418605,0,0,0,3,0,0.0,0.0,0.4,0
0,6,1,3488368,1,4,42,4593,1,0.709302326,0,0,19,0,0,27,85.71428571,2,11.0,6.0,1,0.12,86,0,3,0,0,0,61.29032258,4,0,0,0,0.2906976739999999,0,0,0,3,0,0.0,0.0,0.4,0
0,28,1,0,1,3,84,1834,0,1.0,0,0,28,0,0,47,100.0,4,10.0,28.0,0,0.0,4,0,0,0,0,0,100.0,4,0,0,0,0.0,0,0,0,5,0,0.119047619,0.0,0.0,1
0,0,1,733495,0,3,39,-1,1,0.97761194,0,0,19,0,0,30,100.0,3,11.0,0.0,1,0.0,134,0,2,0,0,0,50.0,3,0,0,0,0.02238806,0,0,0,3,0,0.0,0.0,0.0,0
0,7,1,0,1,0,41,6342,0,0.466666667,2,0,11,0,0,15,33.33333333,1,11.0,5.0,1,0.0,30,0,0,3,0,0,63.15789474,5,0,1,1,0.533333333,0,0,0,11,0,0.0,0.0,0.3125,1
0,7,0,67893,1,6,59,6705,1,0.6958333329999999,0,0,9,0,0,17,20.0,3,6.0,4.833333333,0,0.054794521,240,0,5,0,0,0,100.0,4,0,1,0,0.304166667,0,0,0,3,0,0.050847458,0.0,0.0,0
0,13,0,0,1,5,73,7002,1,0.072115385,11,0,15,0,0,23,21.27659574,2,9.0,5.1428571430000005,1,0.015544041,416,0,4,0,1,0,2.97029703,3,0,1,0,0.927884615,0,0,0,3,0,0.0821917809999999,0.0,0.025906736,0
0,32,1,0,1,6,62,-1,0,1.0,0,0,32,0,0,10,100.0,1,6.0,14.0,1,0.0,48,0,0,0,0,0,100.0,5,1,0,0,0.0,0,0,0,6,0,0.35483871,0.0,0.0,1
0,5,1,8010635,1,4,34,-1,1,1.0,0,0,13,0,0,20,0.0,2,8.0,5.0,0,0.0,10,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,1
0,6,1,178841,0,0,37,3378,0,0.903614458,2,0,13,0,0,17,37.5,1,13.0,5.0,0,0.0,332,0,5,0,0,0,65.90909091,4,0,1,0,0.0963855419999999,0,0,0,13,0,0.0,0.0,0.53125,0
0,9,0,62075,0,4,85,4964,1,0.333333333,0,0,10,0,0,18,42.85714286,2,6.5,4.9,1,0.0,42,0,5,0,0,0,38.70967742,7,0,0,0,0.666666667,0,0,0,3,0,0.094117647,0.0,0.321428571,0
0,0,0,183608,0,3,27,6207,1,0.418972332,6,0,10,0,0,18,2.597402597,2,6.5,0.0,1,0.0068027209999999,253,0,4,0,0,0,75.0,3,0,1,0,0.5810276679999999,0,0,0,3,0,0.0,0.0,0.0136054419999999,0
0,7,0,242805,1,0,48,2348,0,0.606060606,1,0,10,0,0,26,57.14285714,2,9.5,6.0,0,0.0,33,0,2,0,1,0,12.5,4,0,1,0,0.393939394,0,0,0,9,0,0.0,0.0,0.538461538,0
0,0,1,0,1,1,36,7295,0,0.071428571,0,0,16,1,0,29,0.0,2,12.0,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.027777778,0.034482759,0.846153846,1
0,32,1,6616194,1,4,145,3032,1,0.8469387759999999,2,1,32,0,0,25,82.35294118,4,10.0,8.333333332999999,1,0.133333333,98,0,2,3,0,0,82.60869565,11,1,1,1,0.153061224,0,0,0,3,0,0.1034482759999999,0.0,0.4,1
0,9,1,6810,0,5,84,4308,1,0.056074766,2,0,13,0,0,21,15.38461538,2,8.0,5.1111111110000005,1,0.108910891,107,0,7,1,0,0,15.2173913,5,0,1,1,0.943925234,0,0,0,3,0,0.0,0.0,0.198019802,0
0,0,1,54115,1,61,51,7634,0,0.756756757,1,0,29,0,0,43,72.0,2,19.0,0.0,0,0.0,37,0,6,0,0,0,0.0,3,0,1,0,0.243243243,0,0,0,9,0,0.0,0.0,0.0,1
