nb_qm,longest_word_path,nb_slash,nb_dots,length_hostname,ratio_intHyperlinks,domain_age,login_form,ip,links_in_tags,ratio_extHyperlinks,ratio_extRedirection,ratio_digits_host,nb_hyperlinks,prefix_suffix,empty_title,nb_www,iframe,domain_in_title,nb_eq,web_traffic,phish_hints,shortest_word_host,google_index,longest_words_raw,avg_word_path,ratio_extErrors,avg_word_host,length_url,page_rank,ratio_digits_url,char_repeat,tld_in_subdomain,safe_anchor,status
0,6,6,2,11,1.0,6392,0,0,100.0,0.0,0.0,0.0,17,0,0,0,0,1,0,0,1,7,1,7,4.5,0.0,7.0,51,3,0.019607843,3,0,100.0,1
0,8,7,2,23,0.0491803279999999,345,0,0,4.166666667,0.950819672,0.034482759,0.0,61,1,0,1,0,1,0,0,3,3,1,15,4.8,0.034482759,9.0,60,0,0.0,3,0,0.0,1
0,0,3,1,16,0.96969697,5554,0,0,100.0,0.03030303,0.6,0.0,165,0,0,0,0,0,0,926922,0,12,0,12,0.0,0.0,12.0,25,4,0.0,0,0,72.72727273,0
0,8,4,3,17,0.0,5513,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,2,1,8,5.333333333,0.0,3.666666667,43,0,0.0,0,0,0.0,1
0,10,4,2,26,0.81294964,6680,0,0,87.5,0.18705036,0.192307692,0.0,139,0,0,1,0,1,0,12789,0,3,0,18,8.5,0.0,10.5,52,5,0.0,3,0,32.25806452,0
0,0,3,2,20,0.7555555559999999,7030,0,0,78.94736842,0.2444444439999999,0.0,0.0,45,0,0,1,0,1,0,300424,0,3,0,12,0.0,0.090909091,7.5,28,2,0.0,3,0,0.0,0
0,27,7,3,11,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,16425,1,3,0,27,8.5,0.0,3.0,133,6,0.0,3,0,0.0,0
0,9,7,3,17,0.93442623,6416,1,0,83.33333333,0.06557377,0.25,0.0,61,1,0,1,0,1,0,187558,0,3,1,9,5.666666667,0.0,3.666666667,84,4,0.035714286,3,0,50.0,0
0,59,4,4,20,0.0,-1,0,1,0.0,0.0,0.0,0.65,0,0,1,0,0,1,0,90238,0,2,1,59,22.0,0.0,5.0,96,2,0.28125,4,0,0.0,1
0,8,5,3,22,0.0,733,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,3,3,1,14,4.6,0.0,8.5,57,2,0.0,3,0,0.0,1
0,0,3,2,20,1.0,1336,0,0,100.0,0.0,0.0,0.15,8,0,0,0,0,0,0,20989,0,5,1,11,0.0,0.0,8.0,29,6,0.1034482759999999,0,0,0.0,1
0,10,11,2,26,0.80952381,2058,0,0,50.0,0.19047619,0.5,0.0,42,1,0,1,0,1,0,0,4,3,1,18,6.6363636360000005,0.0,10.5,117,2,0.042735043,8,0,20.0,1
0,0,2,2,13,0.931034483,984,0,0,91.66666667,0.068965517,0.5,0.0,58,0,0,0,0,0,0,1232956,0,1,0,6,0.0,0.25,3.5,20,2,0.0,0,0,66.66666667,1
2,12,9,6,6,0.421052632,-1,0,1,35.71428571,0.578947368,0.1363636359999999,0.166666667,38,0,0,1,0,1,5,10524904,2,3,1,12,5.173913043,0.090909091,3.0,159,0,0.075471698,8,0,33.33333333,1
0,12,6,2,13,0.910596026,9227,0,0,90.69767442,0.089403974,0.148148148,0.0,302,0,0,1,0,0,0,767,0,3,1,12,5.8,0.037037037,4.0,54,6,0.092592593,3,0,30.76923077,0
1,12,7,5,13,0.7857142859999999,4564,0,0,83.33333333,0.214285714,0.0,0.0,14,0,0,1,0,1,3,7504096,0,3,1,12,6.545454545,0.0,4.0,190,4,0.205263158,4,0,0.0,1
0,7,5,3,43,0.179487179,7298,0,0,0.0,0.8205128209999999,0.25,0.069767442,39,0,0,0,0,1,0,0,0,8,1,30,4.625,0.0,19.0,95,5,0.126315789,6,0,15.38461538,1
0,0,3,2,16,0.666666667,-1,0,0,61.53846154,0.333333333,0.090909091,0.0,33,0,0,1,0,0,0,82502,0,3,0,9,0.0,0.090909091,6.0,25,6,0.0,3,0,42.85714286,0
0,7,7,4,18,1.0,12795,0,0,100.0,0.0,0.0,0.0,6,0,0,1,0,1,0,2404,0,2,1,7,5.571428571,0.0,4.0,71,5,0.14084507,5,0,0.0,0
0,0,2,2,21,0.071428571,7295,0,0,0.0,0.928571429,0.846153846,0.047619048,14,0,0,0,0,1,0,0,0,8,1,8,0.0,0.615384615,8.0,28,5,0.035714286,0,0,14.28571429,1
0,0,2,2,17,0.779411765,3086,0,0,84.375,0.220588235,0.2666666669999999,0.0,68,0,0,0,0,1,0,2742704,0,11,0,11,0.0,0.133333333,11.0,24,2,0.0,0,0,50.0,0
0,10,3,4,18,0.712121212,-1,0,0,37.5,0.287878788,0.105263158,0.0,66,0,0,1,0,0,0,1999746,0,3,0,10,7.0,0.052631579,5.0,42,4,0.0,3,0,28.57142857,0
0,5,7,3,11,0.916666667,8584,0,0,50.0,0.083333333,0.0,0.0,12,0,0,0,0,1,0,0,1,7,1,7,3.8,0.0,7.0,67,2,0.0,0,0,100.0,1
1,32,4,7,37,1.0,724,0,1,100.0,0.0,0.0,0.108108108,4,1,0,0,0,1,2,23941,1,2,1,32,7.625,0.0,4.0,114,1,0.201754386,5,1,100.0,1
0,8,5,3,18,0.939393939,10674,0,0,100.0,0.0606060609999999,0.0,0.0,66,1,0,0,0,0,0,23,0,4,1,9,4.6,0.0,6.5,54,8,0.111111111,0,0,71.42857143,0
0,0,3,2,17,0.798657718,5064,0,0,84.61538462,0.2013422819999999,0.066666667,0.0,149,0,0,1,0,0,0,53952,0,3,0,9,0.0,0.033333333,6.0,26,4,0.0,4,0,26.66666667,0
0,0,3,2,25,0.78313253,7724,0,0,81.81818182,0.21686747,0.074074074,0.0,249,0,0,0,0,1,0,246,0,9,0,11,0.0,0.037037037,10.0,33,4,0.0,0,0,8.823529412000001,0
0,0,3,2,24,0.6315789470000001,1918,0,0,50.0,0.3684210529999999,0.142857143,0.0,57,0,0,1,0,1,0,5268681,0,3,0,16,0.0,0.0,9.5,33,3,0.0,4,0,26.31578947,0
0,9,4,3,25,1.0,4785,0,0,100.0,0.0,0.0,0.04,33,1,0,1,0,1,0,7301451,0,3,0,17,5.6,0.0,10.0,65,3,0.015384615,3,0,100.0,0
0,5,5,3,16,0.833333333,302,0,0,80.0,0.166666667,0.0,0.0,30,0,0,1,0,1,0,0,0,3,1,9,2.5,0.0,6.0,37,0,0.027027027,3,0,77.77777778,1
0,2,4,2,20,0.6785714290000001,7233,0,0,28.57142857,0.321428571,0.0,0.0,168,1,0,1,0,1,0,461551,0,3,1,12,2.0,0.0,7.5,35,4,0.0,4,0,83.33333333,0
0,5,3,3,26,0.0,3792,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,281042,1,7,1,12,5.0,0.0,9.5,39,3,0.0,0,0,0.0,1
0,0,2,2,21,0.543478261,-1,0,0,79.16666667,0.456521739,0.071428571,0.0,92,0,0,1,0,0,0,83775,0,3,0,14,0.0,0.0,8.5,29,5,0.0,4,0,15.0,0
0,6,5,3,14,0.936507937,7157,0,0,86.66666667,0.063492063,1.0,0.0,63,0,0,0,0,1,0,2272,0,2,1,8,4.5,0.0,5.0,43,3,0.139534884,1,0,100.0,0
0,8,4,3,17,0.0,1818,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,8021772,0,11,1,11,5.666666667,0.0,11.0,45,0,0.0,1,0,0.0,1
0,10,3,3,18,0.980392157,8052,0,0,85.71428571,0.019607843,0.0,0.0,51,0,0,1,0,0,0,1435,0,3,0,10,5.5,0.0,6.5,51,6,0.0,3,0,100.0,0
0,7,4,2,13,0.946107784,9226,0,0,90.69767442,0.053892216,0.148148148,0.0,501,0,0,1,0,0,0,771,1,3,1,7,7.0,0.037037037,4.0,44,6,0.0,3,0,30.76923077,0
0,0,3,2,19,0.514403292,1903,0,0,81.48148148,0.485596708,0.004237288,0.0,486,0,0,1,0,1,0,328534,0,3,0,11,0.0,0.0,7.0,28,2,0.0,3,0,50.0,0
0,13,4,2,18,0.69047619,5226,0,0,58.82352941,0.30952381,0.123076923,0.0,210,0,0,1,0,1,0,137,0,3,0,13,7.666666667,0.030769231,6.5,52,8,0.0,3,0,32.85714286,0
0,0,3,2,15,0.27027027,8430,0,0,100.0,0.72972973,0.222222222,0.0,74,0,0,1,0,1,0,567,0,3,0,7,0.0,0.037037037,5.0,23,7,0.0,3,0,22.85714286,0
0,0,3,2,18,0.8759124090000001,-1,1,0,20.0,0.124087591,0.176470588,0.0,137,0,0,1,0,1,0,1191539,0,3,0,10,0.0,0.294117647,6.5,27,3,0.0,4,0,60.86956522,0
1,6,4,2,13,0.8292682929999999,1899,0,0,83.33333333,0.1707317069999999,0.142857143,0.0,41,0,0,0,0,1,1,507771,1,9,0,9,3.4,0.0,9.0,42,1,0.047619048,0,0,0.0,1
0,0,3,2,23,0.6938775509999999,2610,0,0,62.5,0.3061224489999999,0.333333333,0.0,49,0,0,1,0,1,0,3214269,0,3,0,15,0.0,0.0,9.0,31,4,0.0,3,0,0.0,0
0,0,3,2,17,0.230769231,4231,0,0,0.0,0.7692307690000001,0.1,0.0,13,1,0,1,0,1,0,0,0,3,0,5,0.0,0.0,4.0,25,2,0.0,3,0,42.85714286,0
0,10,6,2,20,0.948905109,8219,0,0,100.0,0.0510948909999999,0.857142857,0.0,137,0,0,1,0,0,0,8755,0,3,0,12,6.538461538,0.285714286,7.5,125,5,0.0,6,0,56.25,0
0,6,5,3,12,0.0,2418,0,0,0.0,1.0,0.0,0.0,3,1,0,0,0,1,0,0,2,6,1,6,4.2,0.0,6.0,45,0,0.022222222,0,0,0.0,1
0,0,3,2,17,0.985074627,4441,0,0,50.0,0.014925373,0.0,0.0,67,0,0,1,0,0,0,1175360,0,3,0,9,0.0,0.0,6.0,26,5,0.0,3,0,100.0,0
0,7,5,3,22,0.423076923,17,0,0,100.0,0.576923077,0.066666667,0.0,26,0,0,0,0,1,0,0,0,5,1,9,6.0,0.066666667,7.0,45,0,0.022222222,0,0,0.0,1
0,0,3,3,43,0.4,3233,0,1,0.0,0.6,0.0,0.23255814,5,0,0,0,0,1,0,0,0,3,1,13,0.0,0.0,7.0,51,0,0.196078431,1,1,0.0,1
0,9,6,3,19,1.0,5152,0,0,100.0,0.0,0.0,0.0,4,0,0,0,0,1,0,267520,0,4,1,9,7.666666667,0.0,6.0,53,3,0.0,2,0,100.0,1
0,0,2,2,23,0.071428571,7295,0,0,0.0,0.928571429,0.230769231,0.130434783,14,0,0,0,0,1,0,0,0,8,1,10,0.0,0.0,9.0,30,5,0.1,1,0,14.28571429,1
0,11,3,2,16,0.622641509,8520,0,0,12.5,0.377358491,0.0,0.0,53,0,0,1,0,1,0,8,0,3,0,11,11.0,0.0,5.5,36,10,0.0,5,0,80.0,0
0,10,5,3,18,0.0,-1,0,0,0.0,0.0,0.0,0.277777778,0,0,1,0,0,1,0,52062,0,2,1,12,6.5,0.0,7.0,55,3,0.090909091,0,0,0.0,1
0,8,4,1,19,0.81547619,3715,0,0,97.22222222,0.18452381,0.129032258,0.0,168,0,0,0,0,1,0,198408,1,15,1,15,5.2,0.225806452,15.0,58,4,0.0,3,0,68.60465116,0
0,11,5,3,22,0.898305085,3864,0,0,89.47368421,0.101694915,0.0,0.0,59,0,0,1,0,1,0,2280,0,3,0,14,5.75,0.0,8.5,56,4,0.0,3,0,25.0,0
0,0,3,1,15,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,12,1,12,0.0,0.0,12.0,23,0,0.0,1,0,0.0,1
0,13,4,2,20,0.0,602,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,4,1,13,8.666666667000001,0.0,8.0,56,0,0.1785714289999999,1,0,0.0,1
0,10,4,2,18,0.8482142859999999,9203,0,0,90.47619048,0.151785714,0.0,0.0,112,0,0,1,0,0,0,688,0,3,0,10,8.0,0.0,6.5,43,6,0.0,3,0,33.33333333,0
0,2,4,2,16,0.660614525,1703,0,0,98.57142857,0.339385475,0.0,0.0,716,0,0,1,0,1,0,1095998,0,3,0,8,2.0,0.0,5.5,27,1,0.0,3,0,0.0,0
0,4,5,2,18,0.818181818,1479,0,0,0.0,0.181818182,0.0,0.0,22,0,0,1,0,1,0,0,0,3,1,10,3.0,0.0,6.5,34,1,0.0,9,0,100.0,1
0,7,4,3,15,1.0,5941,0,0,100.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,8,1,8,5.666666667,0.0,8.0,42,0,0.0,1,0,0.0,1
0,0,2,1,15,1.0,-1,0,0,100.0,0.0,0.0,0.0,4,0,0,0,0,1,0,0,0,4,1,6,0.0,0.0,5.0,23,0,0.0,0,0,100.0,1
0,15,4,4,36,0.95,-1,0,1,95.65217391,0.05,0.0,0.0,60,0,0,0,0,1,0,0,0,4,1,15,7.666666667,0.0,6.5,69,0,0.130434783,2,0,100.0,1
0,0,2,2,15,0.0,7253,0,0,0.0,1.0,0.583333333,0.0,12,0,0,0,0,1,0,943419,0,3,1,8,0.0,0.0,5.5,22,1,0.0,0,0,0.0,1
0,8,5,3,15,0.8440366970000001,10316,0,0,83.01886792,0.155963303,0.205882353,0.0,218,0,0,1,0,0,0,3499,0,3,0,8,6.166666667,0.235294118,5.0,65,7,0.092307692,4,0,23.80952381,0
0,5,4,1,23,0.0,3934,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,2,1,16,5.0,0.0,9.0,37,0,0.0,0,0,0.0,1
0,6,3,3,24,1.0,1337,0,0,100.0,0.0,0.0,0.125,8,0,0,0,0,0,0,20989,0,9,1,11,5.0,0.0,10.0,43,6,0.093023256,0,0,0.0,1
0,0,3,2,18,0.727272727,2221,0,0,0.0,0.272727273,0.0,0.0,11,0,0,1,0,1,0,901805,0,3,0,10,0.0,0.333333333,6.5,26,2,0.0,3,0,71.42857143,0
0,11,4,3,16,0.968421053,-1,0,0,97.05882353,0.031578947,0.166666667,0.0,190,1,0,1,0,0,0,62321,1,3,0,11,8.5,0.0,4.0,62,4,0.0,4,0,81.48148148,0
0,0,3,2,20,0.826086957,3544,0,0,95.12195122,0.173913043,0.153846154,0.0,299,0,0,1,0,1,0,0,0,3,0,12,0.0,0.0192307689999999,7.5,28,2,0.0,3,0,11.32075472,0
1,32,3,3,61,0.588235294,1656,0,1,9.090909091,0.411764706,0.095238095,0.37704918,51,0,0,0,0,1,1,2576752,0,4,1,32,8.666666667000001,0.0,8.666666667000001,126,0,0.3492063489999999,5,0,100.0,1
1,20,7,3,16,0.0,2335,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,4,13,1,20,5.818181817999999,0.0,13.0,98,0,0.0,2,0,0.0,1
0,8,5,2,21,0.0,767,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,2,3,1,13,5.0,0.0,8.0,47,2,0.0,3,0,0.0,1
0,7,4,2,19,0.71875,6743,1,0,100.0,0.28125,0.333333333,0.0,32,0,0,1,0,1,0,850615,0,3,0,11,7.0,0.111111111,7.0,35,4,0.0,3,0,46.15384615,0
0,0,3,1,16,0.590909091,-1,0,0,62.5,0.409090909,0.111111111,0.0,22,0,0,0,0,1,0,0,0,13,0,13,0.0,0.0,13.0,25,1,0.0,1,0,60.0,0
0,10,9,4,20,0.0,8759,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,12435,0,5,0,10,5.2,0.0,6.5,89,7,0.08988764,3,0,0.0,0
0,4,4,1,14,0.0,895,0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,11,1,11,4.0,1.0,11.0,27,0,0.0,0,0,0.0,1
0,0,3,2,17,0.92384106,8884,0,0,50.0,0.07615894,0.0,0.0,302,0,0,1,0,0,0,149536,0,3,0,9,0.0,0.086956522,6.0,26,4,0.0,4,0,86.95652174,0
0,7,5,3,20,0.125,4396,0,0,0.0,0.875,0.5,0.0,32,0,0,1,0,1,0,0,0,3,1,12,5.25,0.214285714,7.5,52,1,0.0,3,0,6.666666667,1
0,7,7,3,19,0.857142857,750,0,0,100.0,0.142857143,1.0,0.0,7,1,0,1,0,1,0,1493278,3,3,1,11,5.1428571430000005,0.0,7.0,69,1,0.0,3,0,0.0,1
0,0,2,2,16,0.950819672,4329,0,0,100.0,0.0491803279999999,0.333333333,0.0,122,0,0,0,0,0,0,158136,0,8,0,8,0.0,0.0,8.0,23,4,0.0,1,0,16.66666667,0
0,7,6,2,21,0.0,5972,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,3,1,13,5.25,0.0,8.0,53,0,0.056603774,5,0,0.0,1
0,7,9,3,21,1.0,-1,0,0,0.0,0.0,0.0,0.0,11,0,0,1,0,1,0,0,2,3,0,13,4.714285714,0.0,8.0,69,0,0.0,4,0,0.0,1
0,8,4,1,14,0.857142857,2,0,0,100.0,0.142857143,1.0,0.0,7,1,0,1,0,1,0,0,0,3,1,8,5.0,0.0,4.5,34,0,0.0,4,0,0.0,1
0,10,4,2,16,0.902857143,7133,0,0,100.0,0.097142857,0.352941176,0.0,175,0,0,0,0,0,0,12,0,2,0,10,5.5,0.117647059,5.5,50,7,0.0,1,0,55.26315789,0
1,46,6,2,29,0.115384615,8019,0,0,7.692307692000001,0.884615385,0.0,0.0,26,1,0,0,0,1,1,0,2,2,1,46,10.0,0.086956522,7.666666667,105,4,0.095238095,1,0,0.0,1
0,0,3,2,17,0.7857142859999999,9047,0,0,92.30769231,0.214285714,0.0,0.0,42,0,0,1,0,0,0,309856,0,3,0,9,0.0,0.111111111,6.0,26,5,0.0,3,0,16.66666667,0
0,7,5,1,16,0.0,-1,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,2357981,2,5,1,7,5.333333333,0.0,5.5,43,1,0.0,0,0,0.0,1
0,13,4,3,30,0.932038835,7062,0,0,81.81818182,0.067961165,0.285714286,0.066666667,103,1,0,0,0,1,0,491854,1,5,1,13,7.5,0.0,8.0,55,1,0.036363636,0,0,0.0,1
0,0,3,1,14,1.0,5,0,0,100.0,0.0,0.0,0.0,27,1,0,0,0,1,0,0,0,4,1,5,0.0,0.0,4.5,22,0,0.0,1,0,100.0,1
0,24,4,3,24,0.081967213,520,0,1,14.28571429,0.918032787,0.1607142859999999,0.0,61,1,0,0,0,1,1,0,2,9,1,24,9.2,0.6964285709999999,9.5,82,0,0.219512195,1,0,0.0,1
1,64,6,2,14,1.0,7816,0,1,100.0,0.0,0.0,0.0,5,0,0,0,0,1,2,0,2,10,1,64,19.63636364,0.0,10.0,248,2,0.237903226,1,0,0.0,1
0,8,5,2,15,0.750830565,9285,0,0,77.77777778,0.249169435,0.066666667,0.0,301,0,0,1,0,0,0,121,0,3,1,8,3.333333333,0.026666667,5.0,49,7,0.040816327,3,0,73.68421053,0
0,0,2,2,22,0.1,7295,0,0,0.0,0.9,0.7777777779999999,0.090909091,10,0,0,0,0,1,0,0,0,8,1,9,0.0,0.5555555560000001,8.5,30,5,0.066666667,0,0,33.33333333,1
0,4,4,2,16,0.964285714,-1,0,0,87.5,0.035714286,0.0,0.0,28,0,0,0,0,1,0,0,0,9,1,9,4.0,0.0,9.0,30,0,0.0,0,0,0.0,1
0,0,3,2,21,0.967509025,2613,1,0,93.18181818,0.032490975,0.0,0.0,277,0,0,1,0,1,0,670465,0,3,0,13,0.0,0.666666667,8.0,30,3,0.0,4,0,72.72727273,0
0,0,3,2,15,0.941463415,9076,0,0,80.0,0.058536585,0.0,0.0,205,0,0,1,0,1,0,650281,0,3,0,7,0.0,0.083333333,5.0,24,5,0.0,3,0,83.33333333,0
0,0,3,2,20,0.9,2054,0,0,50.0,0.1,0.0,0.0,30,0,0,1,0,0,0,3063554,0,3,0,12,0.0,0.0,7.5,29,2,0.0,3,0,92.59259259,0
1,17,4,4,50,1.0,3992,0,1,100.0,0.0,0.0,0.0,51,1,0,0,0,1,3,5707171,0,3,1,17,8.142857142999999,0.0,8.4,124,0,0.14516129,3,1,100.0,1
1,13,5,3,17,1.0,-1,0,0,100.0,0.0,0.0,0.0,8,0,0,0,0,1,7,0,1,10,1,13,4.222222222,0.0,10.0,121,0,0.115702479,3,0,0.0,1
0,7,8,2,26,0.545454545,2300,0,0,40.0,0.454545455,0.0,0.0,22,1,0,1,0,1,0,0,2,3,1,10,4.166666667,0.0,7.0,65,2,0.092307692,4,0,60.0,1
0,0,3,2,33,1.0,804,0,0,100.0,0.0,0.0,0.151515152,23,0,0,0,0,1,0,0,0,6,1,7,0.0,0.0,6.5,41,2,0.12195122,2,0,100.0,1
0,10,5,3,14,0.940298507,11555,0,0,50.0,0.059701493,0.25,0.0,67,1,0,1,0,0,0,609,0,3,1,10,7.166666667,0.25,4.5,71,7,0.0,5,0,88.46153846,0
0,6,3,5,28,0.6315789470000001,5613,0,0,33.33333333,0.3684210529999999,0.0,0.0,19,0,0,0,0,1,0,0,0,1,1,11,5.0,0.0,5.25,48,5,0.0625,3,0,100.0,1
0,19,4,2,16,0.75,6060,0,0,66.66666667,0.25,0.0,0.0,20,0,0,1,0,1,0,754593,0,3,1,19,12.0,0.4,5.5,49,5,0.0,7,0,0.0,0
0,7,6,1,13,0.421052632,1891,0,0,70.0,0.578947368,0.727272727,0.0,19,0,0,0,0,1,0,3513635,0,10,0,10,4.4,0.090909091,10.0,74,0,0.0,0,0,50.0,0
1,5,6,2,14,1.0,643,0,0,100.0,0.0,0.0,0.0,17,0,0,0,0,1,0,0,1,10,1,10,4.4,0.0,10.0,49,0,0.0,0,0,100.0,1
0,4,3,4,27,0.0,7847,0,0,0.0,0.0,0.0,0.185185185,0,0,0,0,0,1,0,2299843,0,2,1,10,3.5,0.0,7.0,43,4,0.11627907,1,0,0.0,1
0,0,3,2,14,0.857142857,-1,0,0,100.0,0.142857143,0.285714286,0.0,49,0,0,1,0,0,0,3694130,0,3,0,6,0.0,0.142857143,4.5,23,3,0.0,3,0,84.44444444,0
0,0,3,2,25,0.447368421,8768,0,0,60.0,0.552631579,0.023809524,0.0,76,0,0,1,0,1,0,180067,0,3,0,17,0.0,0.19047619,10.0,34,5,0.0,3,0,42.85714286,0
0,7,5,2,19,0.405405405,8056,0,0,100.0,0.594594595,0.727272727,0.0,37,1,0,1,0,1,0,0,0,3,0,11,3.75,0.045454545,7.0,46,5,0.0,5,0,0.0,0
1,9,4,8,45,0.5555555560000001,5616,0,1,50.0,0.444444444,0.375,0.3777777779999999,18,0,0,0,0,1,1,0,0,1,1,14,5.222222222,0.0,6.0,109,5,0.155963303,3,0,25.0,1
0,11,6,2,18,1.0,2455,0,0,100.0,0.0,0.0,0.0,4,1,0,0,0,1,0,0,2,15,1,15,5.666666667,0.0,15.0,66,0,0.0,1,0,100.0,1
1,8,5,4,15,0.888059701,8345,0,0,66.66666667,0.111940299,0.2666666669999999,0.0,134,0,0,0,0,0,2,1,0,4,0,8,3.9,0.0,5.0,72,10,0.0,2,0,11.11111111,0
0,0,3,2,20,0.703703704,2872,0,0,44.44444444,0.296296296,0.1875,0.0,54,0,0,1,0,1,0,239843,0,3,0,12,0.0,0.0,7.5,29,3,0.0,3,0,69.23076923,0
0,10,4,2,16,0.364864865,8516,0,0,22.22222222,0.635135135,0.0,0.0,148,0,0,1,0,0,0,8,0,3,0,10,10.0,0.0,5.5,36,10,0.0,4,0,100.0,0
1,32,5,2,20,1.0,523,0,1,100.0,0.0,0.0,0.0,18,0,0,0,0,1,1,0,0,16,1,32,12.83333333,0.0,16.0,110,0,0.390909091,5,0,0.0,1
0,8,4,3,20,0.8,8048,0,0,0.0,0.2,0.181818182,0.0,55,0,0,1,0,1,0,2615,0,3,0,12,5.666666667,0.0,7.5,48,6,0.125,5,0,50.0,0
0,12,11,3,15,0.0,9621,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,7902,0,3,0,12,6.272727272999999,0.0,5.0,102,6,0.049019608,3,0,0.0,0
0,6,5,4,30,0.0,7446,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,383,0,5,0,10,4.375,0.0,8.0,81,8,0.074074074,2,0,0.0,0
1,7,6,3,21,1.0,918,0,0,100.0,0.0,0.0,0.0,25,0,0,0,0,1,1,0,4,17,1,17,5.1,0.0,17.0,89,0,0.011235955,0,0,100.0,1
0,4,3,2,54,0.7666666670000001,-1,0,0,0.0,0.233333333,0.0,0.0,30,1,0,0,0,1,0,306001,0,14,0,18,4.0,0.0,16.33333333,67,2,0.0,1,0,100.0,1
0,8,6,3,11,0.0,12844,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,565,0,3,0,8,5.666666667,0.0,3.0,58,6,0.0,3,0,0.0,0
0,7,4,2,31,0.492957746,2132,0,0,16.66666667,0.507042254,0.0,0.0,71,1,0,0,0,1,0,17515,0,7,1,10,6.5,0.0,8.333333332999999,54,4,0.037037037,0,0,81.81818182,0
0,4,4,3,17,0.575,3830,0,0,92.30769231,0.425,0.323529412,0.0,80,1,0,0,0,0,0,0,0,7,1,7,3.5,0.323529412,7.0,42,2,0.0,0,0,0.0,0
0,7,4,2,23,0.510869565,6070,0,0,26.92307692,0.489130435,0.133333333,0.0,184,1,0,0,0,1,0,14420,0,5,0,7,6.0,0.022222222,5.666666667,51,5,0.0,0,0,9.259259259,0
0,75,5,2,26,0.0,296,0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,1,1,1,75,23.07692308,0.0,6.666666667,346,0,0.161849711,10,0,0.0,1
0,14,6,2,12,0.142857143,-1,0,0,0.0,0.857142857,0.666666667,0.083333333,7,0,0,0,0,1,0,0,0,9,1,14,5.8,0.0,9.0,53,0,0.037735849,3,0,0.0,1
0,2,3,1,20,0.141176471,-1,0,0,0.0,0.858823529,0.04109589,0.0,85,0,0,0,0,1,0,0,0,16,1,16,2.0,0.0,16.0,31,0,0.0,2,0,41.66666667,1
0,9,4,3,28,0.938388626,3282,0,0,100.0,0.061611374,0.076923077,0.0,211,0,0,1,0,1,0,35086,1,3,1,18,6.333333333,0.076923077,10.5,58,5,0.0,6,0,42.85714286,0
0,7,7,2,21,0.7628865979999999,3733,1,0,50.0,0.237113402,0.304347826,0.0,97,0,0,1,0,1,0,12371,0,3,0,13,3.571428571,0.347826087,8.0,61,5,0.131147541,5,0,84.0,0
0,32,7,2,37,0.787878788,2105,0,1,71.42857143,0.212121212,0.0,0.0,33,0,0,1,0,1,0,0,0,3,1,32,13.0,0.0,16.0,101,0,0.178217822,6,0,71.42857143,1
0,0,3,4,28,0.428571429,111,0,1,0.0,0.571428571,0.75,0.4642857139999999,21,0,0,0,0,1,0,0,0,2,1,13,0.0,0.0,5.25,37,0,0.351351351,0,0,0.0,1
0,0,3,2,17,0.807692308,10648,0,0,0.0,0.192307692,0.1,0.0,52,0,0,1,0,0,0,428010,0,3,0,9,0.0,0.0,6.0,26,4,0.0,3,0,66.66666667,0
0,0,3,2,25,0.071428571,7295,0,0,0.0,0.928571429,0.230769231,0.04,14,0,0,0,0,1,0,0,0,8,1,12,0.0,0.0,10.0,34,5,0.029411765,0,0,14.28571429,1
0,7,5,3,36,0.214953271,7309,1,0,4.347826087,0.785046729,0.488095238,0.027777778,214,1,0,0,0,1,0,0,0,6,1,16,4.625,0.041666667,10.0,88,5,0.079545455,2,0,19.51219512,1
1,11,7,3,32,0.954545455,284,0,0,87.5,0.045454545,0.0,0.0,22,1,0,1,0,1,1,0,3,3,1,24,6.222222222,0.0,13.5,105,0,0.0,3,0,0.0,1
0,0,3,2,20,0.0,1950,0,0,0.0,1.0,0.0,0.0,47,0,0,0,0,1,0,341948,1,4,0,11,0.0,0.319148936,7.5,28,1,0.0,1,0,0.0,1
